ID,GR,DEEP_RES,DENS,SP
2135,154.5874,12.4715,2.3605,-21.875
2136,184.7849,13.4168,2.3789,-21.3281
2137,178.3922,13.9992,2.4794,-21.0938
2138,164.2349,13.2284,2.4608,-21.25
2139,173.8251,12.1792,2.3735,-21.25
2140,183.4735,13.1712,2.3711,-21.25
2141,183.6717,14.5822,2.4501,-22.1094
2142,171.5126,15.4025,2.3689,-22.5
2143,169.858,15.7002,2.3941,-22.8125
2144,184.0434,15.5311,2.4472,-22.5781
2145,183.758,14.9246,2.4547,-22.2222
2146,165.0343,14.4025,2.4447,-21.9531
2147,156.7278,14.0331,2.4252,-22.0313
2148,147.1376,14.5523,2.4408,-21.25
2149,158.3266,14.7049,2.3472,-21.0938
2150,195.9168,14.3855,2.3478,-20.2344
2151,192.6627,13.076,2.507,-20
2152,175.167,12.1773,2.4679,-20
2153,166.4892,12.8162,2.434,-21.25
2154,173.2545,13.4803,2.4199,-20.625
2155,162.3217,12.9116,2.406,-20.625
2156,162.3503,12.2129,2.3116,-21.4844
2157,172.4547,12.7146,2.3413,-22.2222
2158,179.4194,13.9876,2.51,-23.6719
2159,159.5827,12.9821,2.4237,-24.6094
2160,149.9633,12.5823,2.3502,-24.375
2161,155.3578,12.891,2.4022,-25
2162,160.2102,11.9886,2.4085,-25
2163,150.5625,10.6861,2.3648,-25
2164,150.1343,10.6082,2.3843,-24.375
2165,155.9574,11.0528,2.4145,-24.375
2166,164.0633,11.4246,2.3372,-23.8281
2167,172.5695,11.4675,2.3637,-23.75
2168,160.8375,11.1393,2.4179,-23.2031
2169,157.299,11.0023,2.4355,-22.7083
2170,166.6898,11.3437,2.4253,-22.4219
2171,176.6229,11.8955,2.426,-22.5
2172,174.8824,12.2099,2.3529,-22.9861
2173,171.8841,12.4908,2.4232,-23.75
2174,155.444,12.8136,2.4133,-24.8438
2175,166.0898,12.663,2.393,-24.375
2176,172.5121,12.5531,2.4065,-24.6528
2177,162.6934,11.7341,2.3959,-24.8438
2178,160.4389,10.9157,2.3942,-25
2179,165.4333,10.9398,2.4187,-25.0781
2180,165.0906,12.3478,2.3973,-25
2181,182.5881,12.207,2.3743,-25
2182,156.1002,12.4012,2.476,-25.4688
2183,154.5303,12.1669,2.4053,-25.625
2184,163.5781,11.4138,2.3912,-25.5469
2185,158.7831,11.7914,2.4247,-25.625
2186,187.4403,12.5311,2.4222,-24.375
2187,194.4905,12.8914,2.5064,-23.125
2188,157.8423,10.0907,2.4069,-24.375
2189,172.7403,10.9019,2.4246,-25.625
2190,151.619,10.6221,2.403,-26.25
2191,155.7868,10.0708,2.4259,-26.5625
2192,166.1474,10.9055,2.4088,-26.875
2193,185.7277,11.8855,2.4552,-27.5
2194,168.2593,11.2136,2.431,-27.7344
2195,148.4502,10.2024,2.4006,-27.5
2196,137.4045,9.4316,2.3851,-26.9531
2197,146.3967,9.081,2.4004,-26.25
2198,146.3967,9.081,2.4004,-26.25
2199,156.6995,8.9559,2.3755,-25.3125
2200,160.2673,9.4352,2.39,-25.2344
2201,159.2971,10.8922,2.3535,-25.625
2202,169.8007,10.6668,2.4598,-25
2203,146.2814,10.9358,2.4168,-25
2204,157.3851,12.3975,2.4236,-25
2205,161.8943,13.9223,2.4327,-24.5313
2206,168.5448,13.1814,2.4331,-24.1406
2207,170.229,12.4297,2.4192,-24.375
2208,170.4288,12.1477,2.3699,-24.2188
2209,173.4823,12.2067,2.4515,-23.75
2210,172.3126,12.1306,2.5198,-23.125
2211,170.7718,11.3043,2.4947,-22.6563
2212,149.6207,10.6204,2.4162,-23.125
2213,155.1298,11.4698,2.3932,-24.1406
2214,176.937,12.427,2.4143,-26.25
2215,162.9219,11.6291,2.4274,-26.875
2216,172.2269,10.8981,2.4667,-27.5
2217,169.1444,10.341,2.4541,-28.125
2218,157.3277,10.0049,2.4111,-28.125
2219,160.6955,10.6347,2.4133,-27.5781
2220,163.807,10.0657,2.4191,-28.3594
2221,153.1893,10.5775,2.394,-28.5938
2222,154.9017,11.3789,2.3898,-28.5938
2223,185.5278,12.0582,2.4105,-27.5781
2224,173.2255,12.338,2.4403,-28.125
2225,165.2336,11.938,2.4144,-28.125
2226,153.3312,11.5999,2.3903,-28.125
2227,167.3745,11.1065,2.4284,-28.125
2228,164.6914,11.2369,2.413,-27.4219
2229,159.3825,11.29,2.4039,-26.3281
2230,160.6387,11.2237,2.4377,-25.5469
2231,162.209,10.6144,2.4488,-25.2344
2232,166.8612,10.3763,2.4474,-24.4531
2233,157.87,10.3366,2.4404,-24.375
2234,166.6043,10.3117,2.4094,-24.4531
2235,175.2523,10.6184,2.3299,-25.3906
2236,175.9095,10.8617,2.436,-26.0156
2237,187.2409,11.6703,2.4223,-28.0469
2238,170.2579,11.6457,2.447,-28.75
2239,162.495,11.5204,2.4307,-29.375
2240,161.5237,11.3014,2.4108,-28.75
2241,157.299,11.0412,2.385,-28.4375
2242,167.5749,10.6141,2.4144,-28.125
2243,164.6057,10.3966,2.4219,-28.125
2244,175.5091,10.2102,2.4491,-27.5
2245,164.8628,10.325,2.415,-27.5
2246,153.9025,10.2349,2.415,-27.5
2247,152.7318,10.7431,2.436,-27.2656
2248,160.4389,11.6801,2.4781,-26.875
2249,172.6835,11.5898,2.4871,-27.4219
2250,173.54,11.2686,2.4194,-27.5
2251,166.4329,11.4245,2.4001,-27.4219
2252,155.0446,11.0909,2.4067,-27.0139
2253,167.1184,10.6748,2.4339,-27.1094
2254,164.321,10.4939,2.4505,-26.9531
2255,152.8188,10.599,2.3802,-26.9531
2256,161.8091,10.9857,2.3849,-26.9531
2257,174.6532,11.0126,2.4416,-28.0469
2258,184.1008,10.6033,2.446,-28.125
2259,163.008,10.1156,2.4374,-27.9688
2260,165.4912,10.2516,2.4121,-26.9531
2261,168.488,10.2979,2.3538,-26.25
2262,174.6248,10.2696,2.4315,-25.9375
2263,162.7518,10.2558,2.4417,-25.625
2264,169.2581,10.4566,2.4777,-26.25
2265,163.522,9.2269,2.4511,-28.5938
2266,159.2399,8.8548,2.4791,-33.6719
2267,163.8643,8.5836,2.4397,-26.4063
2268,151.5623,8.3047,2.2956,-26.5625
2269,165.8906,8.8988,2.4342,-29.6875
2270,158.5547,9.8546,2.4204,-30.2344
2271,160.9239,10.7513,2.3825,-30.625
2272,183.9583,11.3789,2.3881,-31.0938
2273,182.0742,11.5718,2.4662,-31.4844
2274,183.8728,10.5259,2.4662,-31.875
2275,167.118,9.864,2.4421,-31.875
2276,151.3338,9.4232,2.4035,-31.875
2277,151.6475,9.542,2.3991,-32.1094
2278,160.7242,10.4123,2.4222,-33.2813
2279,169.3436,11.1528,2.3954,-37.5
2280,157.4417,10.4846,2.3935,-36.875
2281,151.3915,10.132,2.3035,-36.1719
2282,158.6127,10.0447,2.3635,-34.1667
2283,175.5384,9.9303,2.4693,-31.4844
2284,183.844,10.0697,2.4621,-31.25
2285,173.7115,10.4452,2.4502,-30.5469
2286,163.6356,11.8006,2.34,-28.2813
2287,181.4752,11.567,2.4445,-27.5781
2288,166.3186,10.89,2.513,-27.5
2289,173.0828,10.2462,2.5113,-27.5
2290,173.2551,9.8439,2.4032,-27.5
2291,177.4224,9.453,2.4142,-27.8906
2292,169.8301,9.3354,2.465,-28.9063
2293,166.4612,9.8385,2.4236,-30
2294,170.9717,10.3686,2.3976,-30.625
2295,170.7426,11.0737,2.3948,-31.25
2296,174.3109,11.9526,2.4026,-31.875
2297,175.4817,12.1036,2.4995,-32.6563
2298,160.9241,11.181,2.4696,-33.75
2299,152.646,11.3824,2.4287,-34.375
2300,165.9488,11.5895,2.4431,-34.375
2301,167.5748,11.7103,2.4149,-35
2302,173.5395,11.5795,2.4782,-35.3125
2303,215.8122,10.9894,2.4572,-35.9375
2304,242.9003,10.2554,2.4482,-36.25
2305,199.2,9.8521,2.4284,-36.25
2306,158.4124,9.9412,2.3708,-36.25
2307,156.0437,10.3914,2.3788,-36.25
2308,172.3696,10.5692,2.385,-36.25
2309,165.0063,10.3737,2.3822,-36.3281
2310,150.9629,10.3153,2.3825,-36.875
2311,159.2411,10.1879,2.3377,-36.875
2312,154.0458,9.6185,2.375,-37.3438
2313,158.5551,9.9535,2.4048,-36.3281
2314,168.7448,10.4411,2.4257,-35.625
2315,173.6261,10.8603,2.4285,-35.625
2316,170.8856,11.096,2.4167,-35.625
2317,166.0897,11.2078,2.4556,-34.1406
2318,178.5347,11.234,2.4465,-33.125
2319,172.9123,11.222,2.431,-32.7344
2320,177.8497,11.5924,2.4098,-32.5
2321,190.5521,11.5279,2.4225,-33.2813
2322,187.7542,10.5398,2.4986,-33.75
2323,184.5004,9.5594,2.5009,-35.0781
2324,166.2052,9.0736,2.4712,-36.25
2325,148.6512,9.1471,2.4344,-36.9531
2326,150.792,11.6825,2.5089,-37.1094
2327,162.5228,11.4237,2.3874,-37.5781
2328,162.8654,11.1283,2.3298,-37.8906
2329,168.6299,10.9602,2.4212,-38.125
2330,176.1376,10.8118,2.4842,-38.2639
2331,174.0538,10.3709,2.4333,-38.6719
2332,166.8613,10.4157,2.4149,-38.75
2333,176.6526,10.5271,2.4043,-38.75
2334,163.4645,10.4808,2.4059,-40
2335,164.2924,10.3541,2.4014,-40.2344
2336,166.9753,10.319,2.363,-40.625
2337,158.6699,10.0999,2.3444,-40.8594
2338,155.8732,9.7752,2.3379,-40.625
2339,155.9294,9.981,2.3734,-40.3906
2340,158.9272,10.7346,2.4003,-39.9306
2341,183.3592,11.8599,2.42,-39.375
2342,184.672,11.6438,2.4481,-39.375
2343,175.7657,11.2626,2.473,-38.75
2344,168.8885,10.957,2.4855,-38.2031
2345,171.285,10.4072,2.4898,-37.5
2346,166.8613,9.6481,2.4511,-37.5
2347,170.2581,9.5455,2.3815,-38.3594
2348,173.4547,10.2887,2.3999,-39.9219
2349,166.0336,10.9331,2.4475,-41.4844
2350,161.0954,11.5842,2.4046,-43.3594
2351,163.4078,11.8494,2.4084,-46.4844
2352,171.4572,11.873,2.4136,-47.5694
2353,176.9935,11.1425,2.3777,-41.25
2354,181.56,10.7633,2.4108,-41.25
2355,187.5835,10.2648,2.4109,-41.25
2356,183.7869,10.0147,2.4516,-41.25
2357,161.3811,9.9386,2.4795,-41.6406
2358,173.8831,10.1716,2.4252,-42.0313
2359,187.1837,10.8268,2.3784,-42.5
2360,174.3398,11.4501,2.4568,-43.125
2361,176.4516,11.3807,2.4482,-43.3594
2362,168.7169,11.0152,2.4377,-43.2031
2363,166.0057,10.7732,2.4489,-43.75
2364,160.6395,10.9039,2.4191,-43.6719
2365,159.6119,11.3445,2.3306,-43.2031
2366,170.0296,11.7698,2.4412,-43.2813
2367,165.3203,12.1591,2.4045,-43.2813
2368,166.3473,11.6364,2.4025,-43.125
2369,169.0592,10.8761,2.4529,-41.9444
2370,171.2283,9.983,2.4748,-41.25
2371,167.4036,9.5027,2.3952,-41.25
2372,158.9264,9.7534,2.4068,-42.2656
2373,159.1253,10.2688,2.4344,-43.125
2374,176.9931,10.5088,2.4213,-43.125
2375,219.3525,10.6812,2.4175,-42.9688
2376,206.4225,10.7405,2.4244,-42.8125
2377,175.1388,11.0727,2.4514,-43.75
2378,170.2296,10.8191,2.4408,-43.8281
2379,165.4907,10.8502,2.4523,-45.625
2380,159.1833,11.234,2.462,-45
2381,170.5424,11.5828,2.4399,-45
2382,175.3105,11.3633,2.4134,-45
2383,171.4285,11.1444,2.3884,-44.9306
2384,162.5234,11.7654,2.4046,-45
2385,159.6115,12.0947,2.4279,-45
2386,168.9455,12.7607,2.3694,-45
2387,164.0639,12.632,2.4435,-43.6719
2388,171.599,12.3917,2.4798,-42.5
2389,192.0639,12.3896,2.5193,-41.875
2390,181.5027,11.8217,2.5069,-41.875
2391,172.1983,11.7801,2.4223,-41.875
2392,192.2934,12.1216,2.3866,-42.5
2393,172.941,11.8345,2.4404,-43.9844
2394,165.4912,11.3916,2.4763,-44.8611
2395,167.8889,10.9403,2.4635,-45.4688
2396,179.4205,10.2969,2.4504,-45.625
2397,169.7445,9.8904,2.4474,-45.625
2398,170.9138,10.2551,2.4471,-45.7813
2399,158.327,10.5396,2.4358,-45.625
2400,147.7089,11.0362,2.4473,-45.625
2401,159.8682,11.9461,2.3977,-45.8594
2402,175.31,12.785,2.3797,-45.625
2403,176.109,12.4062,2.4702,-46.25
2404,168.3171,11.9687,2.4437,-46.7188
2405,155.6152,11.8181,2.4244,-46.875
2406,166.0615,12.546,2.4226,-46.5625
2407,181.2755,13.8171,2.4603,-46.875
2408,159.6975,14.2437,2.4339,-46.875
2409,168.4882,13.4,2.4372,-47.5
2410,164.0358,12.902,2.4721,-47.5
2411,167.9742,12.3799,2.4983,-47.5
2412,163.1222,12.2703,2.48,-46.875
2413,175.3104,12.4151,2.4795,-46.1719
2414,170.2295,12.4443,2.4555,-45.7813
2415,155.644,12.4312,2.439,-45.625
2416,169.2595,12.3247,2.4591,-45
2417,173.198,11.9201,2.4481,-45
2418,174.6248,10.9042,2.4186,-45
2419,181.3893,10.3427,2.3977,-45.625
2420,178.1927,10.9416,2.4197,-46.25
2421,174.882,12.2791,2.427,-48.125
2422,170.2574,12.4549,2.4024,-48.5938
2423,174.5116,12.7007,2.3895,-49.2969
2424,182.5598,12.7646,2.4838,-49.2188
2425,186.7549,12.3951,2.4932,-50
2426,182.4167,12.3096,2.5003,-50
2427,176.6234,12.0253,2.5258,-50.625
2428,165.1776,12.205,2.4629,-50.625
2429,167.9748,13.2518,2.4618,-51.5625
2430,174.4253,12.6359,2.4628,-51.875
2431,186.699,12.037,2.4217,-51.875
2432,174.5685,11.9399,2.3939,-51.25
2433,168.0892,12.1607,2.4308,-51.25
2434,168.5173,12.688,2.4492,-51.25
2435,199.5713,14.559,2.4378,-52.5
2436,197.8591,14.6861,2.4527,-52.7344
2437,173.6538,14.1831,2.413,-52.5
2438,178.7072,14.1371,2.423,-52.5
2439,179.5634,14.8486,2.4463,-52.0833
2440,185.4716,16.1459,2.4234,-51.5625
2441,188.1544,17.1644,2.3904,-50.625
2442,189.2382,15.9445,2.444,-50.5469
2443,178.1919,14.0197,2.456,-50.625
2444,178.5071,13.4053,2.4777,-50.7639
2445,174.9967,13.349,2.466,-50.7031
2446,174.197,13.6597,2.4408,-50.625
2447,164.9497,14.1493,2.4532,-49.9219
2448,170.3715,13.3555,2.4902,-49.375
2449,168.9171,12.2868,2.4451,-49.375
2450,166.748,12.0131,2.4162,-49.375
2451,177.5643,12.0347,2.4038,-49.8438
2452,165.4628,10.3527,2.4037,-52.5
2453,172.5419,10.3653,2.4461,-53.6719
2454,158.3562,10.8932,2.4691,-53.75
2455,151.3618,11.2837,2.4139,-54.2969
2456,154.3885,11.5563,2.4306,-54.375
2457,169.0886,12.6276,2.481,-55
2458,167.8602,12.9449,2.4859,-55.625
2459,172.0565,12.749,2.4452,-56.6406
2460,156.3867,12.4218,2.4346,-56.875
2461,158.1558,12.236,2.4147,-56.875
2462,151.9615,12.4855,2.4359,-56.875
2463,150.906,12.7691,2.4262,-56.25
2464,160.6107,12.7834,2.4201,-55.625
2465,160.6107,12.7834,2.4201,-55.625
2466,167.6324,12.4704,2.4817,-55
2467,163.152,12.4025,2.5038,-54.375
2468,172.5133,12.6696,2.5047,-54.2969
2469,171.8853,12.5642,2.4653,-54.4531
2470,161.1527,13.3009,2.4273,-55
2471,158.8983,13.2789,2.3832,-55.4688
2472,170.1727,13.0959,2.3671,-55.5556
2473,200.9989,13.3638,2.5126,-55.5469
2474,175.7958,12.9079,2.4674,-55.3906
2475,164.949,12.3557,2.4372,-55
2476,173.4837,12.0448,2.4652,-54.9219
2477,177.7079,11.0469,2.4953,-54.375
2478,160.754,10.3256,2.4535,-53.8281
2479,161.981,10.9301,2.4164,-55.0781
2480,155.5296,11.5719,2.4148,-57.8906
2481,156.1007,11.8724,2.3408,-58.5156
2482,166.291,13.4086,2.4168,-59.375
2483,172.8271,12.9524,2.4585,-60.0781
2484,168.6313,11.6485,2.4557,-60.8594
2485,168.3169,15.3638,2.4497,-62.5
2486,172.4561,11.2592,2.4359,-65.2344
2487,155.3871,11.7013,2.4237,-64.375
2488,165.4626,13.6611,2.4248,-56.25
2489,184.7018,14.4878,2.3403,-58.0469
2490,198.6013,14.3588,2.4321,-62.8472
2491,182.6743,14.6598,2.5046,-62.8906
2492,173.9405,13.9758,2.5068,-60
2493,191.866,14.0228,2.4153,-57.6563
2494,174.5675,13.0395,2.4281,-56.875
2495,143.6847,11.885,2.4362,-57.1875
2496,143.599,11.6728,2.3996,-56.875
2497,154.988,12.2748,2.4197,-57.1094
2498,151.7343,13.9269,2.3969,-58.3594
2499,165.1769,14.2356,2.4177,-57.5
2500,153.332,14.4055,2.4514,-56.875
2501,148.9938,14.3159,2.444,-56.875
2502,159.2978,13.9773,2.3985,-57.5
2503,179.4778,14.4969,2.4085,-57.9688
2504,177.2507,13.87,2.4596,-58.5156
2505,165.0064,13.4282,2.4473,-57.4219
2506,160.4964,13.9657,2.5146,-56.875
2507,164.15,13.8591,2.4753,-56.875
2508,175.3387,13.3907,2.4214,-57.6563
2509,180.2768,12.3625,2.4633,-58.2031
2510,163.5793,11.3727,2.4611,-59.375
2511,161.4955,10.9989,2.4267,-60
2512,152.4185,11.9974,2.3931,-59.6875
2513,164.1782,13.6663,2.4179,-58.8281
2514,173.0547,13.651,2.3152,-58.75
2515,186.6704,13.0026,2.359,-58.4375
2516,179.0791,12.3499,2.4736,-55.4861
2517,176.7379,11.6751,2.4656,-51.3281
2518,161.266,13.2274,2.4306,-50.625
2519,179.1629,15.4509,2.4778,-50.625
2520,178.3931,14.3041,2.4839,-49.6875
2521,179.334,13.2134,2.4781,-50
2522,161.5822,13.5215,2.4117,-50.3906
2523,167.9182,14.3959,2.2811,-49.9219
2524,183.9592,14.6337,2.5038,-50.2344
2525,156.901,14.2861,2.4664,-50.0781
2526,165.1204,14.2593,2.4359,-49.1667
2527,180.5048,14.2628,2.4416,-49.375
2528,171.7426,13.9572,2.4292,-49.5313
2529,164.9206,14.9955,2.4071,-50
2530,178.6785,14.7676,2.4012,-50.4688
2531,191.7792,14.3959,2.3648,-50.625
2532,178.4213,13.4501,2.4899,-49.7656
2533,168.2306,13.4404,2.4674,-50.8594
2534,158.8412,13.7242,2.438,-51.6406
2535,174.4534,14.0188,2.4942,-52.0313
2536,171.8843,14.0144,2.4561,-52.8125
2537,168.2891,13.7017,2.3939,-53.125
2538,168.9164,13.3005,2.4117,-53.75
2539,167.7746,13.0113,2.4394,-53.75
2540,167.6606,13.0456,2.4194,-54.375
2541,159.8126,13.726,2.3959,-53.75
2542,159.1842,15.4758,2.4384,-53.9844
2543,167.0616,17.2417,2.4488,-53.5156
2544,181.1895,18.2214,2.4288,-53.125
2545,186.6427,17.9634,2.4477,-53.2813
2546,172.5129,15.0607,2.4378,-53.75
2547,168.4313,12.5566,2.4509,-54.375
2548,145.8825,12.8273,2.4428,-55
2549,151.9343,13.6998,2.4266,-54.7656
2550,148.9367,14.7863,2.424,-53.75
2551,165.4347,14.716,2.3512,-53.3594
2552,185.8424,13.3483,2.4971,-51.9531
2553,177.4793,12.2694,2.4979,-51.6406
2554,153.9603,13.0468,2.4059,-50.625
2555,167.2894,13.4775,2.4332,-49.9219
2556,169.231,13.3182,2.4983,-49.2969
2557,177.6227,13.3761,2.3725,-48.75
2558,197.2596,13.5057,2.4361,-48.75
2559,189.0405,13.2656,2.4655,-48.75
2560,180.9908,13.5954,2.4389,-48.75
2561,187.0706,15.3813,2.4221,-46.4844
2562,190.5515,16.3392,2.3982,-46.25
2563,182.0753,14.2883,2.4348,-46.7969
2564,170.3726,13.9797,2.4128,-46.875
2565,177.1947,13.2919,2.5312,-46.875
2566,167.9744,11.7639,2.5071,-47.5781
2567,155.4729,11.649,2.4818,-48.6719
2568,162.8373,12.3975,2.4588,-50.2344
2569,166.9467,12.9766,2.4318,-52.2656
2570,166.4621,13.0251,2.3741,-57.3438
2571,164.5789,13.1871,2.3686,-48.125
2572,170.144,13.8626,2.4271,-48.75
2573,170.4869,14.2417,2.4396,-49.7656
2574,169.1454,14.2407,2.4811,-48.2031
2575,159.6121,13.7379,2.4754,-48.9063
2576,166.9198,13.0533,2.4716,-49.6094
2577,178.0229,12.5748,2.4854,-50.625
2578,168.8605,12.7759,2.4604,-50.625
2579,160.9818,12.0837,2.4028,-51.6406
2580,167.7174,11.6933,2.3825,-51.875
2581,166.2331,11.7282,2.4667,-51.875
2582,169.0027,11.5742,2.463,-51.6406
2583,152.5908,11.9806,2.4319,-51.4063
2584,167.7182,12.4559,2.4492,-51.875
2585,166.862,12.4824,2.4398,-52.5
2586,172.2273,12.4099,2.4151,-52.5
2587,156.1016,12.0158,2.3841,-52.5
2588,152.5341,12.0303,2.3991,-52.8125
2589,161.781,12.2063,2.4155,-53.0469
2590,161.0389,12.6119,2.3965,-53.75
2591,148.0522,13.3082,2.4033,-53.9063
2592,161.6384,14.4578,2.4532,-53.75
2593,166.8616,13.7011,2.4278,-53.5417
2594,162.5802,13.2957,2.4018,-53.125
2595,154.9028,14.2474,2.4196,-52.6563
2596,141.0884,14.8455,2.4318,-51.25
2597,145.626,15.1573,2.4506,-50.625
2598,142.8288,15.7519,2.4945,-50
2599,153.9315,16.0696,2.4666,-50.9375
2600,172.5422,15.8788,2.4394,-50.5469
2601,186.4428,15.1563,2.4834,-50.5469
2602,153.1612,13.3843,2.4528,-48.4722
2603,156.9006,14.0082,2.3928,-48.125
2604,152.9899,14.881,2.3901,-48.125
2605,149.5933,15.6598,2.4241,-48.125
2606,167.0045,15.0302,2.4443,-48.125
2607,161.2683,13.2814,2.4787,-48.125
2608,169.2017,12.7327,2.4539,-48.75
2609,169.0022,13.3625,2.4879,-48.75
2610,168.2602,13.2827,2.4384,-48.75
2611,167.6611,13.2905,2.4208,-49.375
2612,171.6857,13.0348,2.435,-49.8438
2613,174.3973,12.8615,2.4547,-50.3906
2614,177.3082,12.8004,2.4573,-50.0781
2615,161.7526,12.5285,2.4189,-50.3472
2616,146.4533,12.2429,2.4048,-50.3125
2617,162.5236,12.3306,2.4352,-50.625
2618,166.9185,12.52,2.4576,-51.25
2619,157.2144,12.4651,2.4636,-51.875
2620,132.183,15.2572,2.4539,-51.875
2621,147.5672,17.1102,2.4649,-51.875
2622,141.8299,17.459,2.4622,-51.7969
2623,134.3515,18.8695,2.481,-51.875
2624,131.5542,19.5955,2.4921,-51.875
2625,138.8901,17.936,2.4235,-51.875
2626,150.3062,17.7531,2.4093,-52.6389
2627,144.3986,18.2311,2.5039,-52.8125
2628,166.8623,17.8801,2.471,-52.2656
2629,148.566,20.0337,2.4309,-51.875
2630,153.5044,20.2991,2.4472,-51.875
2631,161.1255,17.6135,2.3796,-51.25
2632,166.3764,16.1115,2.3948,-50.625
2633,156.0439,14.0132,2.447,-46.9531
2634,156.0439,14.0132,2.447,-46.9531
2635,147.0822,14.0579,2.43,-47.1094
2636,149.6795,14.3434,2.4644,-47.3438
2637,152.676,14.4774,2.4308,-46.9531
2638,143.085,14.0731,2.3933,-47.0313
2639,155.3308,14.0354,2.4416,-47.1094
2640,156.9294,15.6625,2.4536,-46.875
2641,147.9666,18.3312,2.4927,-46.8056
2642,153.9605,17.1711,2.4734,-46.875
2643,164.6074,15.7648,2.4678,-46.875
2644,172.8557,14.7724,2.4515,-46.4844
2645,182.6752,15.9658,2.4571,-46.25
2646,182.6752,15.9658,2.4571,-46.25
2647,186.7571,17.0852,2.4427,-46.875
2648,183.9601,17.5142,2.4816,-47.3438
2649,173.6832,17.0485,2.5121,-46.875
2650,170.2584,16.5348,2.4992,-47.0139
2651,160.6403,16.0937,2.4521,-46.25
2652,165.2351,15.3888,2.4739,-46.875
2653,154.7312,14.9017,2.4747,-46.875
2654,167.2908,14.5825,2.4623,-47.5
2655,168.8031,14.2486,2.4301,-47.5781
2656,159.2985,16.2994,2.457,-49.5139
2657,155.1886,16.145,2.4821,-51.6406
2658,143.5997,14.9834,2.4862,-48.3594
2659,164.4074,14.5281,2.4804,-48.0469
2660,164.4074,14.5281,2.4804,-48.0469
2661,172.0574,13.9826,2.4844,-47.5
2662,162.5515,13.5176,2.5043,-48.8281
2663,163.1511,14.7362,2.4748,-49.2969
2664,152.7627,14.9995,2.4828,-48.8194
2665,155.9304,14.2367,2.4538,-48.75
2666,162.9229,13.6932,2.4728,-48.75
2667,177.4512,14.5858,2.46,-48.4375
2668,174.9123,14.2642,2.4763,-48.75
2669,170.1167,13.8795,2.491,-48.75
2670,173.2266,13.6219,2.4877,-48.75
2671,153.1615,13.411,2.4442,-48.75
2672,156.1589,13.0564,2.4464,-48.75
2673,175.1118,12.8589,2.4849,-48.75
2674,163.3801,13.2151,2.4685,-48.4375
2675,148.9081,12.8801,2.439,-48.8281
2676,149.6793,11.9793,2.4418,-49.375
2677,153.476,12.3157,2.4751,-49.5833
2678,160.7539,12.9537,2.4814,-50
2679,159.783,12.9339,2.456,-50.3125
2680,168.4319,12.3965,2.4675,-50
2681,176.2238,12.2149,2.4653,-50.625
2682,160.7254,12.2782,2.4463,-50.7031
2683,155.5308,12.3599,2.4981,-51.0938
2684,169.4892,11.9151,2.4671,-50.625
2685,179.5358,11.8044,2.5042,-51.25
2686,177.4801,11.4863,2.5073,-51.25
2687,164.95,11.1458,2.4609,-51.4844
2688,161.9242,11.0026,2.4918,-51.25
2689,142.1438,10.6732,2.459,-51.4844
2690,158.129,10.5696,2.4,-51.875
2691,169.688,10.5376,2.4536,-52.5
2692,167.6038,10.4396,2.4789,-52.5
2693,176.5097,10.5308,2.4789,-52.5
2694,164.9202,11.0872,2.4738,-53.4375
2695,166.3771,10.4709,2.4664,-53.75
2696,157.7848,9.7695,2.4955,-54.6875
2697,165.1488,9.2527,2.4736,-55.625
2698,168.0327,9.4768,2.2273,-56.4844
2699,166.3201,14.2358,2.2776,-61.5625
2700,185.6433,22.2665,2.3432,-63.2031
2701,183.6446,19.9671,2.3138,-64.2188
2702,177.851,17.0877,2.3139,-65.2778
2703,181.7615,15.1813,2.312,-65.625
2704,181.1621,14.3496,2.2743,-66.25
2705,172.229,14.4021,2.2548,-65.6944
2706,161.1827,12.7335,2.2612,-66.25
2707,205.7663,10.584,2.2627,-66.875
2708,243.1571,9.0598,2.2423,-67.3438
2709,276.411,8.5968,2.2355,-69.4444
2710,294.9065,8.8441,2.2549,-68.9063
2711,413.9558,11.3208,2.2804,-68.2031
2712,402.4848,10.9014,2.246,-66.4063
2713,366.1789,9.892,2.2551,-65.625
2714,395.2932,8.3444,2.2422,-65.1563
2715,385.6729,9.2061,2.1358,-64.375
2716,247.4398,7.2952,1.7622,-65.1563
2717,210.9041,6.2598,2.0474,-69.6094
2718,241.7301,8.2259,2.3932,-80.625
2719,195.6051,8.8003,2.3762,-102.3438
2720,147.3099,5.4039,2.4126,-76.0938
2721,126.3884,5.391,2.4477,-58.125
2722,131.2974,5.9428,2.4792,-58.2031
2723,131.2979,6.0987,2.0255,-58.8281
2724,140.3745,5.8451,2.5185,-59.8438
2725,135.3796,5.8803,2.5382,-62.4219
2726,128.3572,6.0911,2.3472,-67.8906
2727,117.1976,5.576,1.8343,-61.0938
2728,93.3356,5.9468,2.1124,-58.75
2729,82.6603,7.2746,2.5306,-58.75
2730,93.25,7.7616,2.6384,-57.6389
2731,117.9402,6.9912,2.653,-57.8125
2732,111.2896,6.5988,2.6313,-56.9531
2733,111.6598,7.1459,2.6167,-57.1094
2734,109.6624,7.9289,2.6211,-57.3438
2735,103.8967,8.2526,2.6048,-57.5
2736,100.8139,8.2177,2.594,-57.5
2737,89.3962,7.9942,2.5031,-56.875
2738,94.5057,7.8285,2.499,-56.875
