ID,Rop,Wob,Hookload,TempOut,TempIn,PumpPres,SurfTorq,Rpm,FlowIn
2000,48.05,20.22,54.58,127.95,124.23,1093.48,160.06,56.33,691.84
2001,55.62,22.18,52.63,128.03,124.31,1089.88,159.3,61.97,695.52
2002,34.66,15.45,59.36,128.1,124.35,1080.53,153.73,64.29,700.23
2003,23.26,5.36,69.45,128.22,124.46,1048.14,147.75,73.45,717
2004,69.14,21.51,53.29,128.18,124.46,1112.92,167.99,58.68,700.64
2005,22.13,15.66,59.15,128.37,124.65,1070.45,159.11,70.94,709.64
2006,38.34,16.32,58.48,128.41,124.69,1096.36,163.26,65.15,705.14
2007,34.59,15.03,59.77,128.52,124.46,1074.77,144.58,61.49,695.32
2008,29.76,14.08,60.73,128.49,124.57,1062.53,147.02,59.11,699.41
2009,30.33,18.77,56.03,128.45,124.69,1057.49,142.45,59.62,702.27
2010,29.77,18.23,56.57,128.6,124.76,1082.69,149.35,54.1,697.98
2011,34.59,13.83,60.98,128.6,124.8,1065.41,145.84,61.39,697.77
2012,28.89,10.13,64.67,128.64,124.92,1050.29,140.88,68.81,703.91
2013,38.6,18.94,55.87,128.6,124.99,1074.77,154.08,58.1,690.81
2014,37.51,22.05,52.75,128.56,125.03,1089.88,160.14,46.99,689.18
2015,35.62,20.27,54.54,128.64,125.03,1099.96,152.86,55.35,693.27
2016,34,20.52,54.29,128.6,125.07,1083.41,169.97,57.52,688.15
2017,48.67,20.76,54.04,128.68,125.07,1107.16,165.25,61.67,692.86
2018,35.3,14.66,60.14,128.68,125.11,1076.21,154.42,70.33,695.52
2019,26.45,19.6,55.2,128.68,125.11,1079.81,155.14,69.17,695.11
2020,34.92,12.5,62.3,128.79,125.11,1046.7,153.35,74.24,707.39
2021,27.86,14.78,60.02,128.83,125.15,1053.89,149.54,59.53,702.27
2022,46.15,15.12,59.69,128.87,125.18,1074.05,145.04,46.87,696.34
2023,37.38,13.66,61.14,128.94,125.22,1064.69,146.03,66.7,704.11
2024,26.09,12.5,62.3,129.06,125.26,1048.86,147.25,63.71,704.11
2025,27.1,21.35,53.46,129.13,125.3,1038.78,142.26,58.53,702.48
2026,25.74,21.97,52.84,129.17,125.34,1105.72,159.76,48.21,692.86
2027,41.7,21.97,52.84,129.25,125.37,1085.57,153.35,48,694.7
2028,35.66,22.84,51.96,129.32,125.41,1100.68,153.01,47.94,693.27
2029,21.32,17.15,57.65,129.32,125.53,1061.09,142.94,67.04,705.95
2030,27.93,19.19,55.62,129.32,125.57,1086.28,152.74,52.09,699
2031,40.17,18.98,55.83,129.32,125.6,1078.37,154.69,51.69,696.75
2032,58.86,22.01,52.79,129.32,125.6,1097.8,152.47,53.52,698.59
2033,54.12,19.44,55.37,129.36,125.64,1095.64,154.84,53.1,697.36
2034,50.25,23.88,50.93,129.4,125.68,1105,153.24,52.91,697.16
2035,52.61,21.89,52.92,129.44,125.68,1086.28,157.2,52.42,697.16
2036,62.21,22.84,51.96,129.48,125.72,1093.48,153.24,52.67,695.72
2037,53.12,16.57,58.23,129.51,125.76,1070.45,148.74,57.92,700.84
2038,43.89,22.72,52.09,129.29,124.61,1080.45,165.21,52.49,680.18
2039,40.29,22.47,52.34,129.13,124.57,1073.99,156.82,56.76,686.31
2040,39.14,23.96,50.84,129.13,124.61,1094.08,166.47,54.96,693.68
2041,55.4,23.55,51.26,129.13,124.69,1117.04,164.67,55.6,692.25
2042,50.28,22.72,52.09,129.13,124.69,1109.86,172.49,58.25,690.81
2043,56.24,22.88,51.92,129.13,124.69,1119.91,160.63,55.96,696.13
2044,48.93,22.05,52.75,129.17,124.76,1094.8,157.28,58.98,695.52
2045,20.37,24.67,50.14,129.06,125.03,1077.58,146.49,58.65,702.89
2046,15.76,22.59,52.21,128.98,124.8,1106.99,156.52,48.03,691.63
2047,49.56,21.39,53.42,129.02,125.22,1107.71,157.32,54.35,692.66
2048,40.7,21.1,53.71,128.98,125.26,1107.71,161.89,57.7,691.02
2049,53.17,21.01,53.79,128.98,125.34,1106.99,161.24,56.94,690.2
2050,52.02,21.89,52.92,129.1,125.37,1142.14,165.02,55.38,691.22
2051,49.58,21.1,53.71,129.17,125.41,1111.3,162.2,58.13,687.34
2052,42.01,16.53,58.28,129.13,125.41,1084.75,147.4,72.44,697.98
2053,61.4,21.26,53.54,129.21,125.49,1120.62,155.52,52.15,691.22
2054,70.48,20.68,54.12,129.25,125.53,1108.43,152.4,54.56,693.88
2055,57.32,20.02,54.79,129.25,125.57,1106.28,152.97,53.77,694.7
2056,25.92,14.41,60.39,129.32,125.6,1084.04,146.22,64.66,704.93
2057,39.74,18.44,56.37,129.4,125.68,1077.58,154.49,50.75,691.43
2058,42.11,19.1,55.7,129.44,125.72,1097.67,148.66,57.06,697.57
2059,63.21,18.07,56.74,129.48,125.72,1087.62,149.69,56.18,696.13
2060,61.4,21.68,53.13,129.44,125.76,1106.28,154.15,52.85,691.02
2061,46.69,22.38,52.42,129.55,125.79,1114.88,156.71,49.92,689.18
2062,40.03,23.09,51.71,129.63,125.87,1124.21,166.5,54.5,689.38
2063,51.89,21.8,53,129.63,125.91,1101.97,162.73,57.98,694.7
2064,46.78,21.64,53.17,129.71,126.02,1094.08,163.45,56.73,692.66
2065,48.53,21.64,53.17,129.67,126.06,1100.54,161.09,59.72,690.81
2066,45.59,21.8,53,129.71,126.1,1118.47,168.03,53.61,687.95
2067,37.06,21.14,53.67,129.51,125.83,1438.41,152.28,62.22,698.78
2068,46.6,20.56,54.25,129.63,125.87,1465.67,162.54,51.42,696.53
2069,35.68,19.81,55,129.78,125.95,1478.59,160.9,52.88,699.19
2070,49.34,20.06,54.75,129.82,126.02,1476.43,154.49,58.59,703.08
2071,48.05,20.14,54.66,129.86,126.1,1495.8,162.58,48.27,699.19
2072,38.78,21.18,53.62,129.93,126.21,1482.89,154.19,50.5,703.9
2073,40.04,20.35,54.46,129.97,126.29,1497.24,162.96,55.47,702.47
2074,40.48,16.11,58.69,129.82,126.44,1514.45,157.93,64.2,715.98
2075,43.5,8.35,66.71,130.12,126.37,1363.81,98.37,18.34,694.48
2076,53.14,18.77,56.28,130.2,126.29,1427.65,155.52,47.91,684.45
2077,67.95,18.52,56.53,130.24,126.29,1479.3,161.43,60.42,706.97
2078,57.51,19.19,55.87,130.32,126.33,1485.76,159.49,61.52,708.2
2079,13.16,19.68,55.37,130.66,126.59,1468.54,139.28,66.31,717.01
2080,49.58,19.02,56.03,130.73,126.67,1505.84,151.94,53.98,711.68
2081,58.22,19.56,55.49,130.81,126.75,1501.54,150.68,55.54,712.3
2082,45.88,20.06,55,130.89,126.79,1500.82,156.06,51.69,712.71
2083,56.21,19.85,55.2,130.93,126.9,1508,156.97,50.62,713.32
2084,53.17,19.6,55.45,130.96,126.94,1508.71,154.72,51.02,712.91
2085,70.59,18.23,56.82,131.04,127.01,1506.56,151.41,55.08,712.71
2086,59.23,20.14,54.91,131.12,127.05,1513.02,159.26,52.7,712.91
2087,41.78,18.15,56.91,131.19,127.13,1515.89,158.8,50.07,713.32
2088,57.16,19.1,55.95,131.27,127.17,1515.17,161.66,49.34,712.5
2089,47.65,21.14,53.92,131.38,127.32,1513.02,161.66,46.17,713.12
2090,55.4,19.19,55.87,131.5,127.36,1511.58,157.85,53.58,714.14
2091,61.16,18.81,56.24,131.57,127.4,1513.74,162.46,47.66,713.53
2092,49.59,18.98,56.07,131.65,127.47,1508.71,154.8,53.19,713.73
2093,18.91,12.5,62.55,131.84,127.59,1487.19,141.53,68.59,719.46
2094,59.02,18.9,56.16,131.92,127.7,1509.43,156.52,51.57,713.32
2095,56.44,19.39,55.66,131.99,127.74,1503.69,156.4,50.04,712.3
2096,36.71,19.93,55.12,132.11,127.81,1434.83,157.05,53.92,688.34
2097,40.01,16.24,58.82,132.18,127.89,1432.67,150.95,56.3,694.07
2098,50.76,17.44,57.61,132.26,127.97,1435.54,152.4,51.48,688.75
2099,34.33,20.22,54.83,132.34,128.12,1461.37,156.06,51.02,687.52
2100,44.46,17.07,57.99,132.37,128.2,1467.11,156.52,62.1,702.06
2101,50.72,20.97,54.08,132.37,128.31,1475.72,159.41,59.47,698.78
2102,34.03,18.6,56.45,132.37,128.39,1467.11,155.18,60.81,699.81
2103,33.66,18.9,56.16,132.41,128.5,1481.45,157.09,61.91,702.26
2104,37.41,17.28,57.78,132.53,128.58,1472.85,160.14,55.84,698.17
2105,49.58,20.1,54.95,132.56,128.65,1489.35,160.75,54.9,698.99
2106,42.89,17.73,57.32,132.6,128.73,1464.24,157.16,59.56,703.29
2107,41.42,19.85,55.2,132.72,128.81,1479.3,161.74,56.73,698.99
2108,41.23,20.56,54.5,132.79,128.88,1493.65,163.61,54.74,697.56
2109,36.68,19.85,55.2,132.87,128.92,1478.59,157.35,59.53,700.22
2110,28.58,19.48,55.58,133.02,129.03,1477.15,146.18,49.62,701.86
2111,35.57,20.02,55.04,133.17,129.11,1464.24,144.39,42.78,700.01
2112,41.39,18.44,56.61,133.25,129.19,1481.45,156.63,54.99,699.19
2113,54.78,19.35,55.7,133.33,129.26,1470.69,157.01,54.53,700.01
2114,55.37,18.98,56.07,133.4,129.3,1463.52,150,57.92,699.81
2115,56.26,18.69,56.37,133.44,129.38,1469.26,147.4,59.78,701.24
2116,63.17,18.07,56.99,133.48,129.42,1483.61,155.98,52.58,698.37
2117,40.92,16.74,58.32,133.56,129.49,1464.24,147.4,63.1,703.9
2118,29.1,20.85,54.21,133.63,129.57,1460.65,152.47,59.62,703.29
2119,54.16,18.11,56.95,133.82,129.72,1477.15,160.25,50.23,699.19
2120,67.89,18.15,56.91,133.86,129.8,1464.24,153.43,58.31,702.26
2121,63.16,17.69,57.36,133.94,129.8,1476.43,155.68,54.38,700.83
2122,34.64,18.81,56.24,134.01,129.91,1467.82,155.6,57.46,702.06
2123,30.09,17.65,57.4,134.09,130.03,1459.22,152.21,60.63,702.88
2124,40.92,16.74,58.32,133.56,129.49,1464.24,147.4,63.1,703.9
2125,29.1,20.85,54.21,133.63,129.57,1460.65,152.47,59.62,703.29
2126,46.14,19.27,55.78,133.75,129.64,1473.56,160.9,51.57,699.81
2127,70.5,17.65,57.4,133.78,129.68,1492.93,162.04,49.98,697.35
2128,54.16,18.11,56.95,133.82,129.72,1477.15,160.25,50.23,699.19
2129,67.89,18.15,56.91,133.86,129.8,1464.24,153.43,58.31,702.26
2130,63.16,17.69,57.36,133.94,129.8,1476.43,155.68,54.38,700.83
2131,40,19.56,55.49,132.91,128.42,1439.13,162.31,45.89,694.89
2132,63.33,19.31,55.74,133.37,128.58,1439.85,158.42,51.17,695.51
2133,49.58,16.78,58.28,133.75,128.73,1422.63,143.36,60.42,699.4
2134,32.77,20.85,54.21,133.82,128.92,1431.24,155.83,50.87,696.94
2135,33.97,19.77,55.29,133.75,129.11,1423.35,146.37,54.13,699.81
2136,39.89,19.19,55.87,133.67,129.3,1431.24,153.39,51.69,697.76
2137,30.78,6.89,68.16,133.67,129.49,1386.76,137.8,64.78,706.97
2138,40.26,16.94,58.11,133.71,129.61,1421.91,149.46,54.56,697.76
2139,41.96,19.85,55.2,133.78,129.68,1430.52,148.66,53.1,695.92
2140,50.98,19.81,55.24,133.82,129.68,1444.87,153.85,47.15,693.46
2141,36.69,20.81,54.25,133.9,129.76,1431.24,143.63,53.58,697.76
2142,38.31,19.64,55.41,133.98,129.8,1441.28,153.85,47.85,695.3
2143,43.2,18.52,56.53,134.17,129.87,1439.85,160.48,57.4,695.1
2144,60.13,18.19,56.86,134.32,129.91,1440.57,157.96,58.98,695.71
2145,31.63,19.6,55.45,134.59,130.03,1441.28,156.21,45.68,695.51
2146,61.11,19.48,55.58,134.62,130.1,1442,155.68,51.97,696.12
2147,37.9,18.52,56.53,134.74,130.25,1437.7,154.38,54.5,695.1
2148,35.67,20.39,54.66,134.59,130.41,1414.74,146.11,63.32,701.45
2149,28.18,18.81,56.24,134.59,130.56,1431.24,149.46,56.85,698.37
2150,32.19,16.9,58.15,134.66,130.64,1429.8,150.42,61.15,701.04
2151,33.66,20.64,54.41,134.62,130.71,1452.04,166.35,56.88,694.28
2152,29.97,19.23,55.83,135.16,130.6,1424.07,144.62,57.49,697.56
2153,30,13.08,61.97,135.16,130.52,1410.44,143.63,55.87,699.19
2154,42.25,18.15,56.91,135.08,130.1,1439.85,157.28,56.97,697.15
2155,35.18,20.56,54.5,135.08,130.14,1432.67,152.44,55.32,699.4
2156,42.37,20.1,54.95,135.12,130.18,1436.98,157.89,57.21,696.33
2157,19.8,20.97,54.08,135.2,130.29,1450.61,161.74,51.08,694.28
2158,60.28,20.6,54.46,135.23,130.45,1444.15,163.38,55.81,696.74
2159,49.6,8.68,66.37,135.27,130.52,1409,151.29,67.5,704.72
2160,43.15,18.73,56.32,135.2,130.52,1439.85,153.12,62,700.22
2161,54.16,18.27,56.78,135.2,130.6,1444.87,153.24,53.19,695.71
2162,45,15.16,59.9,135.2,130.6,1436.26,150.57,56.09,698.99
2163,50.92,14.24,60.81,135.23,130.6,1429.09,143.86,61.42,701.24
2164,45.86,19.06,55.99,135.31,130.6,1435.54,150,55.81,698.99
2165,44.03,22.34,52.71,135.35,130.45,1441.28,140.96,63.07,700.22
2166,31.54,16.65,58.4,135.35,130.25,1430.52,147.06,57.79,699.19
2167,44.7,20.31,54.75,135.39,130.06,1441.28,150.91,56.39,696.33
2168,48.13,22.01,53.04,135.42,129.84,1442,149.54,57.03,698.37
2169,40.26,21.22,53.83,135.46,129.57,1449.89,159.3,47.85,695.71
2170,46.38,19.93,55.12,135.46,129.45,1441.28,152.55,54.16,700.22
2171,54.93,16.9,58.15,135.42,129.26,1419.04,145.23,59.93,700.42
2172,47.64,21.8,53.25,135.35,129.15,1447.74,157.35,50.44,697.15
2173,52.95,19.6,55.45,135.39,129.03,1441.28,155.45,51.17,694.07
2174,67.85,19.93,55.12,135.31,128.92,1435.54,150.49,53.52,697.76
2175,58.41,21.59,53.46,135.31,128.84,1437.7,159.53,50.78,698.17
2176,60,21.06,54,135.31,128.96,1434.11,154.65,53.98,698.58
2177,52.42,19.89,55.16,135.23,129.15,1436.26,161.93,49.43,696.12
2178,67.92,19.77,55.29,135.2,129.34,1449.89,157.58,52.18,697.76
2179,40,20.47,54.58,135.12,129.61,1459.22,162.16,45.8,692.64
2180,40.26,21.22,53.83,135.46,129.57,1449.89,159.3,47.85,695.71
2181,46.38,19.93,55.12,135.46,129.45,1441.28,152.55,54.16,700.22
2182,54.93,16.9,58.15,135.42,129.26,1419.04,145.23,59.93,700.42
2183,47.64,21.8,53.25,135.35,129.15,1447.74,157.35,50.44,697.15
2184,52.95,19.6,55.45,135.39,129.03,1441.28,155.45,51.17,694.07
2185,76.39,20.14,54.91,135.42,129.03,1442.72,150.22,56.45,697.15
2186,67.85,19.93,55.12,135.31,128.92,1435.54,150.49,53.52,697.76
2187,58.41,21.59,53.46,135.31,128.84,1437.7,159.53,50.78,698.17
2188,60,21.06,54,135.31,128.96,1434.11,154.65,53.98,698.58
2189,52.42,19.89,55.16,135.23,129.15,1436.26,161.93,49.43,696.12
2190,60,21.06,54,135.31,128.96,1434.11,154.65,53.98,698.58
2191,52.42,19.89,55.16,135.23,129.15,1436.26,161.93,49.43,696.12
2192,40,21.51,53.54,135.08,129.68,1435.54,151.71,55.93,697.76
2193,43.3,24.94,53.46,134.85,130.79,1360.94,136.54,17.67,666.67
2194,51.21,25.77,52.63,134.85,130.75,1403.98,154.08,56.85,695.52
2195,67.87,24.07,54.33,134.89,130.79,1416.89,154.11,49.53,690.2
2196,67.85,20.91,57.49,134.93,130.83,1417.61,147.37,56.36,696.34
2197,66.68,23.94,54.46,134.97,130.83,1419.04,156.21,47.15,686.11
2198,37.43,25.11,53.29,135.08,130.9,1431.24,158.88,45.86,684.27
2199,57.18,23.53,54.87,135.12,130.94,1416.17,153.62,49.71,688.15
2200,67.92,24.19,54.21,135.12,131.02,1421.91,153.39,48.09,687.13
2201,67.94,23.82,54.58,135.2,131.02,1419.04,147.44,53.46,688.56
2202,40,21.51,53.54,135.08,129.68,1435.54,151.71,55.93,697.76
2203,43.3,24.94,53.46,134.85,130.79,1360.94,136.54,17.67,666.67
2204,51.21,25.77,52.63,134.85,130.75,1403.98,154.08,56.85,695.52
2205,67.87,24.07,54.33,134.89,130.79,1416.89,154.11,49.53,690.2
2206,67.85,20.91,57.49,134.93,130.83,1417.61,147.37,56.36,696.34
2207,66.68,23.94,54.46,134.97,130.83,1419.04,156.21,47.15,686.11
2208,37.43,25.11,53.29,135.08,130.9,1431.24,158.88,45.86,684.27
2209,57.18,23.53,54.87,135.12,130.94,1416.17,153.62,49.71,688.15
2210,67.92,24.19,54.21,135.12,131.02,1421.91,153.39,48.09,687.13
2211,67.94,23.82,54.58,135.2,131.02,1419.04,147.44,53.46,688.56
2212,35.68,25.02,53.38,135.2,131.09,1432.67,152.44,50.11,691.43
2213,34,23.9,54.5,135.27,131.21,1442.72,154.76,48.49,687.54
2214,45.31,18.67,59.73,135.31,131.32,1407.57,140.16,58.19,695.11
2215,55.41,25.4,53,135.39,131.36,1424.78,153.39,45.71,689.38
2216,45.6,24.32,54.08,135.46,131.4,1447.02,153.54,47.33,695.11
2217,43.32,25.56,52.84,135.54,131.47,1460.65,154.46,49.07,694.09
2218,55.43,24.53,53.87,135.61,131.51,1450.61,155.33,46.29,693.07
2219,65.6,23.94,54.46,135.77,131.55,1450.61,153.62,48.73,693.88
2220,62.1,23.74,54.66,135.81,131.67,1459.93,154.69,47.45,694.91
2221,66.73,23.86,54.54,135.84,131.7,1452.04,155.07,47.73,692.66
2222,69.12,24.36,54.04,135.84,131.7,1443.43,153.43,50.17,695.32
2223,81.5,23.65,54.75,135.88,131.7,1446.3,155.87,49.65,694.29
2224,67.94,23.11,55.29,135.96,131.74,1431.96,147.71,53,693.88
2225,46.81,23.28,55.12,136,131.82,1442,152.74,48.58,692.04
2226,45.02,24.28,54.12,136.03,131.89,1433.39,149.96,50.5,694.5
2227,48.01,24.07,54.33,136.15,131.97,1444.87,151.86,49.62,691.02
2228,57.21,23.16,55.24,136.22,132.05,1447.02,154.46,47.21,692.86
2229,61.25,23.07,55.33,136.26,132.08,1428.37,151.37,52.49,692.45
2230,59.11,23.86,54.54,136.34,132.12,1442,153.39,48.67,694.29
2231,58.24,23.7,54.7,136.3,132.2,1435.54,156.17,45.86,691.43
2232,57.19,22.74,55.66,136.38,132.24,1464.96,153.88,50.87,693.88
2233,52.42,24.73,53.67,136.42,132.31,1462.8,152.78,51.81,695.32
2234,46.44,24.15,54.25,136.45,132.35,1464.96,150.11,57,694.5
2235,46.17,23.07,55.33,136.49,132.39,1478.59,152.86,52.49,696.34
2236,42.67,23.82,54.58,136.57,132.47,1472.13,159.57,48.55,696.13
2237,69.12,21.99,56.41,136.72,132.62,1469.98,152.44,50.04,697.16
2238,71.87,24.11,54.29,136.72,132.62,1463.52,152.89,48.49,2507.79
2239,64,24.24,54.16,136.76,132.66,1467.82,152.36,49.28,692.66
2240,51.06,23.7,54.7,136.8,132.69,1469.26,153.08,50.53,692.45
2241,49.32,20.95,57.45,136.87,132.77,1475,156.02,45.53,692.66
2242,26.39,24.82,53.58,136.99,132.85,1449.89,136.19,54.53,698.59
2243,29.76,23.9,54.5,137.06,132.92,1469.98,148.13,51.91,694.91
2244,38.62,23.16,55.24,137.1,133,1472.85,152.78,49.22,694.29
2245,43.93,23.45,54.95,137.18,133.08,1475,152.4,50.41,694.29
2246,39.19,22.62,55.78,137.18,133.15,1462.8,148.7,51.54,694.29
2247,51.44,22.99,55.41,137.25,133.19,1474.28,150.53,48,693.47
2248,48.66,23.2,55.2,137.25,133.27,1484.32,153.54,44.28,687.95
2249,46.2,24.03,54.37,137.29,133.27,1471.41,144.32,51.08,695.93
2250,63.17,23.4,55,137.33,133.3,1469.26,148.43,51.2,695.52
2251,39.08,24.57,53.83,137.33,133.38,1469.98,147.75,46.72,694.91
2252,37.88,24.53,53.87,137.41,133.46,1476.43,141.84,42.45,693.88
2253,40.06,20.62,57.78,136.87,133.11,1489.65,144.66,53.86,692.64
2254,70.55,20.95,57.45,136.95,133.15,1486.07,145.95,52.33,692.85
2255,57.39,21.91,56.49,137.03,133.19,1492.57,147.06,50.2,691.82
2256,53.95,22.2,56.2,137.14,133.23,1486.07,142.22,47.42,693.26
2257,33.38,22.03,56.37,137.25,133.3,1463.68,130.7,56.15,697.76
2258,31.65,22.66,55.74,137.29,133.38,1500.52,148.89,49.13,690.8
2259,42.4,22.41,55.99,137.33,133.42,1494.74,148.36,48.92,691
2260,45.6,21.37,57.03,137.29,133.38,1482.46,145.95,54.04,690.18
2261,41.9,21.41,56.99,137.25,133.46,1478.13,146.95,53.22,687.52
2262,47.83,21.83,56.57,137.29,133.5,1483.19,145.95,51.69,687.93
2263,50.96,22.03,56.37,137.33,133.53,1484.63,155.03,47.27,688.55
2264,34.01,21.74,56.66,137.37,133.65,1463.68,143.13,57.79,694.07
2265,48.29,20.87,57.53,137.48,133.8,1501.24,158.65,46.02,690.18
2266,56.3,21,57.4,137.6,133.84,1479.57,152.36,50.17,691.82
2267,43.95,21.16,57.24,137.64,133.91,1483.19,148.36,51.02,694.07
2268,44.25,21.25,57.15,137.75,134.14,1483.91,147.82,51.05,693.26
2269,38.33,20.87,57.53,137.86,134.33,1478.13,150.49,51.39,691.82
2270,44.49,21.08,57.32,137.9,134.37,1481.02,147.71,51.14,690.39
2271,30.27,21.04,57.36,137.9,134.41,1470.91,146.56,51.91,690.8
2272,46.91,21.79,56.61,137.98,134.41,1467.3,149.88,51.2,690.18
2273,45.59,21.66,56.74,138.02,134.41,1478.13,150.45,52.12,690.39
2274,35.66,22.49,55.91,138.05,134.41,1472.35,145,52.55,688.14
2275,41.24,24.03,54.37,138.17,134.41,1480.3,152.82,47.02,688.96
2276,43.44,20.54,57.86,138.21,134.45,1469.46,146.56,51.05,688.96
2277,49.34,22.24,56.16,138.25,134.45,1472.35,148.43,49.43,688.34
2278,48.71,20,58.4,138.32,134.49,1469.77,146.76,49.22,691
2279,52.62,22.08,56.32,138.4,134.52,1479.9,153.31,47.27,690.18
2280,52.41,20.66,57.74,137.98,133.76,1448.07,148.78,41.93,685.88
2281,46.17,21.54,56.86,138.02,133.8,1442.27,154.57,47.91,686.91
2282,40.33,20.66,57.74,138.13,133.84,1493,154.76,47.88,694.48
2283,40.04,20.91,57.49,138.17,133.91,1482.85,154.61,49.65,696.74
2284,29.88,21.08,57.32,138.66,133.99,1470.53,141.49,58.68,701.24
2285,39.15,21.41,56.99,138.78,133.99,1479.23,152.02,47.54,692.44
2286,46.32,20.33,58.07,138.55,134.11,1477.78,145.61,45.25,693.05
2287,47.02,21.83,56.57,138.63,134.14,1489.37,146.95,51.66,696.94
2288,54.76,20.71,57.69,138.55,134.14,1487.2,150.11,52.85,694.89
2289,56.64,20.75,57.65,138.51,134.18,1480.68,146.22,55.51,696.12
2290,39.63,20.75,57.65,138.47,134.26,1495.17,151.18,49.74,696.12
2291,28.6,20.66,57.74,138.47,134.37,1487.2,149.88,54.53,697.96
2292,37.14,20.62,57.78,138.51,134.41,1493,152.13,48.82,698.78
2293,43.99,20.37,58.03,138.51,134.49,1493.72,151.83,54.04,698.58
2294,34,19.13,59.27,138.55,134.6,1497.34,153.66,52.06,697.56
2295,42.87,20.21,58.19,138.55,134.64,1495.89,155.22,54.56,698.17
2296,47.03,19.88,58.52,138.59,134.68,1506.04,153.92,53.13,699.19
2297,55.62,20.66,57.74,138.66,134.72,1501.69,156.21,52.76,699.6
2298,43.93,21.16,57.24,138.7,134.91,1494.45,153.35,51.42,699.19
2299,48.04,20.46,57.94,138.74,134.98,1495.89,153.73,49.65,698.17
2300,57.51,20.17,58.23,138.74,135.02,1500.97,153.77,50.47,696.94
2301,60.01,20.12,58.28,138.78,135.02,1491.55,154.15,48.92,697.76
2302,59.21,20.12,58.28,138.82,135.1,1492.27,154.46,49.65,698.58
2303,54.56,21.45,56.95,138.82,135.1,1498.07,152.32,49.53,697.96
2304,48.66,21.04,57.36,138.86,135.1,1494.45,149.54,51.75,698.99
2305,44.47,19.04,59.36,138.86,135.13,1487.2,152.36,52.12,696.33
2306,50.3,20.71,57.69,138.86,135.17,1490.82,148.85,54.35,697.76
2307,56.26,20.46,57.94,138.93,135.17,1498.79,152.59,51.51,697.56
2308,39.09,21.25,57.15,138.93,135.17,1488.65,157.01,39.03,694.89
2309,47.65,19.25,59.15,138.59,134.68,1462.53,142.33,45.89,687.11
2310,42.51,19.79,58.61,138.78,134.72,1490.47,155.83,50.72,696.94
2311,40.32,19.67,58.73,138.86,134.87,1490.47,149.12,54.22,695.71
2312,43.97,19.63,58.77,138.93,134.91,1519.6,155.79,48.55,692.64
2313,37.32,21.25,57.15,138.89,134.98,1508.68,150.22,50.87,694.89
2314,45.28,19.83,58.57,138.89,135.02,1512.32,153.24,47.48,692.85
2315,41.04,21.25,57.15,138.89,135.1,1498.48,148.78,50.56,694.07
2316,31.08,19.67,58.73,138.97,135.17,1489.74,146.83,55.54,697.76
2317,39.19,19.88,58.52,139.12,135.25,1501.72,154.99,46.87,697.15
2318,46.78,18.84,59.56,139.16,135.25,1491.51,149.08,51.57,696.94
2319,49.03,20.37,58.03,139.2,135.29,1482.75,146.87,48.46,697.76
2320,48.86,20.79,57.61,139.2,135.25,1489.32,153.43,51.63,697.35
2321,38.6,19.79,58.61,139.27,135.25,1492.24,151.71,49.13,694.89
2322,49.58,19.67,58.73,139.27,135.25,1506.1,151.44,49.1,695.71
2323,40.34,21.74,56.66,139.31,135.29,1498.8,144.39,48.88,694.89
2324,34.94,19.83,58.57,139.35,135.36,1501.72,146.41,47.94,695.51
2325,33.69,19.79,58.61,139.39,135.4,1501.72,152.02,52.06,694.28
2326,44.78,20.62,57.78,139.5,135.48,1499.53,149.96,51.02,693.66
2327,52.95,20.04,58.36,139.5,135.4,1498.07,151.41,53.28,696.33
2328,47.4,20.29,58.11,139.5,135.36,1483.48,152.7,51.2,694.48
2329,57.16,20.41,57.99,139.47,135.36,1435.33,157.51,45.86,696.12
2330,46.26,19.67,58.73,139.47,135.4,1479.39,150.99,51.36,696.12
2331,36.79,18.71,59.69,139.5,135.44,1502.04,158.76,56.57,693.26
2332,48.04,19.13,59.27,139.54,135.52,1494.73,157.24,59.72,695.3
2333,53.78,18.75,59.65,139.16,135.06,1480.85,158.04,50.99,691
2334,49.33,18.8,59.6,139.35,135.21,1480.85,153.43,52.24,691.21
2335,37.43,21.12,57.28,139.43,135.21,1495.46,153.96,52.73,696.33
2336,40.03,18.59,59.81,139.47,135.25,1498.39,153.96,52.67,696.53
2337,44.16,20.25,58.15,139.47,135.33,1501.31,157.39,50.59,694.69
2338,48.27,20.33,58.07,139.43,135.36,1506.01,154.15,54.35,695.92
2339,40.03,18.92,59.48,139.43,135.36,1504.55,154.65,52.33,693.87
2340,54.74,19.92,58.48,139.39,135.36,1510.4,151.71,54.99,695.71
2341,35.65,20.83,57.57,139.43,135.36,1505.28,157.81,48.43,694.89
2342,38.74,19.42,58.98,139.43,135.48,1501.62,154.34,53.58,695.51
